ReviewID,Reviewer Name,Review,Rating,Date-of-Review
978237884,Quinn B,"I mean, it was just the same movie but realistic.",3.0,2019-09-17T03:03:15.669Z
977508648,Ron R,Stop trying to fix what wasnt broken,0.5,2019-09-17T01:45:57.576Z
977863059,Tom L,"An updated CGI reminder that the Monarchy is alive and well... Still, it looked pretty swell.",3.0,2019-09-17T02:11:42.031Z
978236496,Raymond  M,Decent movie would be higher if I didn't think the cartoon version was better,3.0,2019-09-17T00:56:40.506Z
942979389,Jon L,This was as good as the original. Nice animation.,4.5,2019-09-16T22:57:40.785Z
978067604,Donna M,Nearly identical to the original cartoon and the live action feel was spot on. Loved it!,5.0,2019-09-16T20:09:24.206Z
978268906,Noah G,It only just remade in live action from the animated one back in 1995,0.5,2019-09-16T16:37:15.732Z
978268242,Brian L,Completely unnecessary but still fun. Beyonce's singing and Seth Rogen's Pumba were the highlights. ,3.0,2019-09-16T05:20:11.658Z
978267853,Annie Z,Basically the original movie no plot changes just live-action. There were times where the picture did not sync with voice.,3.5,2019-09-16T00:24:34.159Z
978267871,bobstu t,"Despite the movie looking good -- the animation was excellent, I just did not feel there was any artistic merit in making this movie. Despite being an extra 30 minutes in runtime from the original classic, nothing of value was added. Beyonce's voice acting was not good and her song did not grab me.",2.0,2019-09-16T00:15:58.505Z
978267461,Justin P,"Almost shot for shot remake. Positive- seth Rogen and Billy Eichner as tamon and pumba, and James earl Jones as mufasa, both adding something new. Negative- they weekend scar drastically and ""be prepared"" straight up sucks.",3.0,2019-09-15T19:42:41.680Z
978267396,Chris M,Didn't catch any of the nostalgia from the cartoon film. The voices used in the live action didn't match the moments or personalities in the film. Would've been a better film if done without any dialog. ,1.5,2019-09-15T19:14:19.281Z
886066154,,Loved it! I went twice with my grandkids. ,5.0,2019-09-15T18:01:30.568Z
886077531,,Beautiful movie nicely done and very entertaining!,4.0,2019-09-15T17:40:01.787Z
978266441,Devon P,pretty much like the worst movie ever,2.0,2019-09-15T14:30:42.147Z
978266886,Pat C,"It's a very typical Disney movie, people who love Disney type of people would definitely love this. However I would say there's a lack of climax, I feel that the whole story line is not tight enough. Still it's a good movie to watch.
P.s I feel like I am watching national geographic for the whole movie ",3.5,2019-09-15T14:16:47.718Z
977642207,Samuel L,Worse than the original since there is no emotion due to no facial expressions. It's also difficult to tell which lion is which in the fight scenes. This story works best as an cartoon animation and Disney needs to stop doing pointless remakes that are just worse than the originals.,2.0,2019-09-15T08:14:44.045Z
971708657,,It was boring and lacked everything that the original did perfectly ,1.5,2019-09-15T05:47:51.379Z
906026833,,An excellent remake with well timed humor and intriguing changes that make the movie different but fun.,3.5,2019-09-15T03:52:01.633Z
978258107,Alex R,"Lion king is very good movie because it teaches you to be strong person and doesn't matter fears you face because those help you to challengue yourself and never give up in what you want to achieve.furthermore,this movie is really interesting about how the old lion protects that other.",4.0,2019-09-15T03:01:35.642Z
978265957,Dianna M,"In this film, we find an animation purely made by computer. Therefore,  the resources of this era are used to give us a more realistic version of the classic Disney film. As a result,  many scenes make us to feel the emotions as if we were living them along with the characters. Moreover,  there are a series of details that have been changed from the previous version, but it is not something that really affects the story. ",4.0,2019-09-15T02:20:52.182Z
978265486,Emilie L,"I loved it! The details and the music, the humour. It was a joy to watch this beautiful movie!",4.0,2019-09-14T21:34:06.851Z
260004319,,My favorite of the live-action Disney classics.,4.0,2019-09-14T20:50:15.972Z
978265417,Karla M,"The animals look so real that you can believe that they are authentic even though they change a lot of elements of the animated movie, essentials parts that were unique. 
I hate when the directors change some parts of the original film, Some times the adaptations are good but I prefer to maintain the original version.",4.0,2019-09-14T19:45:02.453Z
978265428,Todd M,Disney always does it 100%.  Great acting and visuals.,4.0,2019-09-14T19:35:04.167Z
978265178,Enlightened D,Disney needs to stop with these stupid remakes.  This stinker is all the evidence you need. ,0.5,2019-09-14T17:18:48.091Z
967552728,,"I’m not certain why, but this film missed its mark for me. ",2.0,2019-09-14T09:03:36.764Z
978264248,Samuel C,"Okay, i grew up with the original version of the movie. Colorful, zanny, memorable songs. Its one of the reasons why im glad i lived during the disney renaissance. It was an still is a great film.
This one though? It still hits the mayor points in the original but i didnt feel any of the emotional connection i got from the previous version. Its a real interpretation of the movie but i dont see it making any splash in the future. Just another sentimental cash grab from disney. ",3.0,2019-09-14T05:53:03.965Z
978242336,Donald R,"I understand that some see a scene for scene remake and automatically douse a movie for that. I would too, ordinarily, but I was quite entertained and enthralled by Disney's remake of this classic. For one thing, the story material itself is so strong that any lack of originality in the story is actually welcome! With Hollywood's never ending obsession with SJW politics and inserting sexuality and profanity for it's own sake it is really nice that Jon Favreau decided NOT to ""update or improve"" the story! Also, having the great James Earl Jones return as Mustafa was a great choice. He, like his character has a very regal quality and timbre to his voice that is, for this roll, absolute perfection. (Although as a big Star Wars geek, I remember turning to my wife during his first encounter with Scar and asking snarkily why he just doesn't Force choke him!) Dominall Gleeson and Beyonce are also wonderful and Chiwetel Ejiofor's turn as Scar is as magnificently conniving and chillingly evil as one could expect. The movie is visually stunning and should look even more breathtakingly beautiful when it ones out on Disney+ with a good HDR 4K television. So, especially if you haven't seen the original, see this one on a big screen with Dolby Atmos, and then watch the original at home for kicks. This movie is fine for kids 8 years old to 80, enjoy",4.0,2019-09-14T03:17:09.175Z
926295516,Maureen S,"It was a fun adaptation, but not as good as the animated film. The absurdity of a kids film is lost with the realistic animation, which makes it fall a little flat. ",3.5,2019-09-13T19:17:45.495Z
951386775,Reyno M,"You knew this was coming. You knew live action would feature more realistic looking animals. Do animals really smile like humans? Show emotion like humans? No. This aspect used to critique this film is unfair. It is enjoyable , even from me- who would classify Lion King as the best animated Disney movie of all time ",4.0,2019-09-13T18:25:47.864Z
968002374,James T,"There are two types of remakes, those that reimagine the source material and add to it, and those that are basically direct copies, this sadly falls into the latter. Whilst the jungle book live action/CGI remake felt completely revitalised and new in terms of the visuals, the Lion King remake just felt like a CGI cash grab from Disney to pander to those who love the original animated film. If you're going to remake a classic movie, you have to give it something different, something that makes us feel like it was worth doing, and because the 1994 original was essentially a perfect movie to begin with, this remake just seemed kind of pointless. Sure it is visually absolutely stunning, and it's a real nostalgia trip, but the soundtrack just left me wanting a little, and personally I would rather just watch the animated classic as I have many times over.",2.0,2019-09-16T14:50:25.097Z
978262387,Ramiro P,My favorite live action adaptation from Disney ,4.0,2019-09-13T07:20:58.379Z
977925966,Kevin D,"Original is significantly better, not much of a surprise though. ",2.5,2019-09-13T06:24:49.480Z
978261705,RJ J,Not a big fan of live action remakes. Lion King looked amazing but lacked the heart and emotion of the original movie. It's a little bit weird to see realistic animals in this but the story is still a timeless classic.,3.5,2019-09-13T05:35:46.642Z
978262189,Aussie  F,Obviously can't be compared to the cartoon but the cgi wasn't good for showing emotion. Lackluster through most of the film because of it. Kids enjoyed it but it wasn't worth the theater prices. Red box it.,2.0,2019-09-13T04:23:44.035Z
